cultivo_nombre,anio,campania,provincia_nombre,provincia_id,departamento_nombre,departamento_id,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha,humedad_suelo,temperatura_cosecha,proteinas,aceite
soja,2007,2007/08,Buenos Aires,6,Azul,6049.0,72000,69200,88002,1272,22.78,21.4,36.41,20.96
soja,2007,2007/08,Buenos Aires,6,BahÃ­a Blanca,6056.0,600,0,0,0,39.57,21.5,39.47,19.98
soja,2007,2007/08,Buenos Aires,6,Balcarce,6063.0,42000,41000,64281,1568,26.62,28.5,39.26,20.45
soja,2007,2007/08,Buenos Aires,6,Baradero,6070.0,54500,54500,160852,2951,37.92,25.6,32.94,23.99
soja,2007,2007/08,Buenos Aires,6,Arrecifes,6077.0,69900,69900,217607,3113,10.16,22.7,42.16,22.65
soja,2007,2007/08,Buenos Aires,6,Benito JuÃ¡rez,6084.0,52000,49900,63181,1266,32.45,18.0,39.18,23.26
soja,2007,2007/08,Buenos Aires,6,BolÃ­var,6105.0,86000,86000,229401,2667,37.09,15.4,42.44,20.21
soja,2007,2007/08,Buenos Aires,6,Bragado,6112.0,99000,98700,316395,3206,14.19,19.4,42.41,19.44
soja,2007,2007/08,Buenos Aires,6,Campana,6126.0,5500,5500,17286,3143,12.88,17.1,38.55,22.61
soja,2007,2007/08,Buenos Aires,6,CaÃ±uelas,6134.0,13000,13000,32721,2517,22.74,30.7,42.93,22.85
soja,2007,2007/08,Buenos Aires,6,CapitÃ¡n Sarmiento,6140.0,35950,35950,108680,3023,38.01,17.2,42.18,21.3
soja,2007,2007/08,Buenos Aires,6,Carlos Casares,6147.0,80100,80100,268745,3355,26.27,29.5,43.5,23.38
soja,2007,2007/08,Buenos Aires,6,Carlos Tejedor,6154.0,86000,86000,280011,3256,25.82,22.7,42.21,23.8
soja,2007,2007/08,Buenos Aires,6,Carmen de Areco,6161.0,29100,29100,116521,4004,14.23,16.5,41.85,20.83
soja,2007,2007/08,Buenos Aires,6,Castelli,6168.0,2550,2480,5485,2212,10.02,31.3,37.63,19.34
soja,2007,2007/08,Buenos Aires,6,ColÃ³n,6175.0,58100,58100,226751,3903,34.3,26.6,34.54,21.1
soja,2007,2007/08,Buenos Aires,6,Coronel de Marina Leonardo Rosales,6182.0,400,0,0,0,12.63,19.7,42.93,23.94
soja,2007,2007/08,Buenos Aires,6,Coronel Dorrego,6189.0,41200,31400,43946,1400,29.02,32.9,40.67,19.76
soja,2007,2007/08,Buenos Aires,6,Coronel Pringles,6196.0,15600,14200,21902,1542,37.44,15.9,35.38,21.71
soja,2007,2007/08,Buenos Aires,6,Coronel SuÃ¡rez,6203.0,79000,79000,195487,2475,16.26,19.0,36.09,22.16
soja,2007,2007/08,Buenos Aires,6,Chacabuco,6210.0,105200,105200,421485,4007,29.96,30.0,40.23,19.28
soja,2007,2007/08,Buenos Aires,6,ChascomÃºs,6218.0,14000,14000,34754,2482,12.36,29.2,37.73,21.53
soja,2007,2007/08,Buenos Aires,6,Chivilcoy,6224.0,67000,66600,186515,2801,28.11,20.8,32.98,19.89
soja,2007,2007/08,Buenos Aires,6,Daireaux,6231.0,85000,85000,219842,2586,14.92,16.2,33.7,23.13
soja,2007,2007/08,Buenos Aires,6,Dolores,6238.0,3700,3580,7626,2130,32.08,32.2,40.95,22.29
soja,2007,2007/08,Buenos Aires,6,ExaltaciÃ³n de la Cruz,6266.0,11950,11950,40174,3362,19.04,21.3,35.94,22.96
soja,2007,2007/08,Buenos Aires,6,Florentino Ameghino,6277.0,49750,48250,147441,3056,23.9,18.9,38.09,19.2
soja,2007,2007/08,Buenos Aires,6,General Alvarado,6280.0,21500,20850,43757,2099,27.98,25.3,41.2,18.21
soja,2007,2007/08,Buenos Aires,6,General Alvear,6287.0,14000,14000,36623,2616,15.14,33.2,41.01,23.1
soja,2007,2007/08,Buenos Aires,6,General Arenales,6294.0,81500,81500,334000,4098,32.25,15.9,34.0,20.32
soja,2007,2007/08,Buenos Aires,6,General Belgrano,6301.0,17500,17500,43848,2506,19.08,30.3,33.18,19.08
soja,2007,2007/08,Buenos Aires,6,General Juan Madariaga,6315.0,7600,7450,17469,2345,29.87,26.4,39.09,18.55
soja,2007,2007/08,Buenos Aires,6,General La Madrid,6322.0,18500,18500,45607,2465,14.75,23.5,40.9,21.1
soja,2007,2007/08,Buenos Aires,6,General Las Heras,6329.0,3600,3600,12404,3446,30.64,29.9,33.79,18.9
soja,2007,2007/08,Buenos Aires,6,General Pinto,6351.0,75600,74600,249487,3344,13.85,34.3,36.46,21.4
soja,2007,2007/08,Buenos Aires,6,General PueyrredÃ³n,6357.0,16400,15800,33398,2114,22.76,19.6,42.44,22.36
soja,2007,2007/08,Buenos Aires,6,General RodrÃ­guez,6364.0,1800,1800,5890,3272,17.42,17.9,43.33,21.21
soja,2007,2007/08,Buenos Aires,6,General Viamonte,6385.0,71300,70300,257705,3666,32.45,33.3,37.45,23.42
soja,2007,2007/08,Buenos Aires,6,General Villegas,6392.0,195700,192200,604657,3146,17.86,28.4,32.95,18.93
soja,2007,2007/08,Buenos Aires,6,GuaminÃ­,6399.0,53800,52000,120608,2319,36.45,23.8,35.09,20.96
soja,2007,2007/08,Buenos Aires,6,HipÃ³lito Yrigoyen,6406.0,46000,46000,120133,2612,36.75,26.5,34.8,18.98
soja,2007,2007/08,Buenos Aires,6,JunÃ­n,6413.0,106400,106400,402478,3783,15.89,29.9,34.87,23.26
soja,2007,2007/08,Buenos Aires,6,Laprida,6448.0,15000,12100,17788,1470,28.42,30.5,37.93,23.59
soja,2007,2007/08,Buenos Aires,6,Las Flores,6455.0,20000,20000,51013,2551,12.63,33.4,39.0,20.4
soja,2007,2007/08,Buenos Aires,6,Leandro N. Alem,6462.0,105000,103500,391707,3785,21.75,23.5,33.47,19.83
soja,2007,2007/08,Buenos Aires,6,Lincoln,6469.0,119950,114450,399002,3486,31.4,20.9,42.67,19.68
soja,2007,2007/08,Buenos Aires,6,LoberÃ­a,6476.0,54000,51100,60653,1187,29.78,27.8,39.44,23.16
soja,2007,2007/08,Buenos Aires,6,Lobos,6483.0,28000,27750,73165,2637,28.74,23.3,39.17,22.09
soja,2007,2007/08,Buenos Aires,6,LujÃ¡n,6497.0,10600,10600,38834,3664,18.48,26.9,43.85,23.28
soja,2007,2007/08,Buenos Aires,6,MaipÃº,6511.0,3000,2910,5704,1960,21.34,23.4,39.54,18.71
soja,2007,2007/08,Buenos Aires,6,Mar Chiquita,6518.0,2150,2090,4534,2169,13.09,18.1,43.15,20.86
soja,2007,2007/08,Buenos Aires,6,Marcos Paz,6525.0,6200,6200,20845,3362,31.57,24.4,35.44,22.06
soja,2007,2007/08,Buenos Aires,6,Mercedes,6532.0,12000,11400,27367,2401,25.12,28.8,34.88,23.38
soja,2007,2007/08,Buenos Aires,6,Monte,6547.0,19000,19000,48117,2532,31.26,31.0,38.2,20.29
soja,2007,2007/08,Buenos Aires,6,Navarro,6574.0,26800,26800,66560,2484,17.47,24.9,38.1,19.88
soja,2007,2007/08,Buenos Aires,6,Necochea,6581.0,50300,45300,119141,2630,19.73,18.3,34.72,23.48
soja,2007,2007/08,Buenos Aires,6,9 de Julio,6588.0,99000,98900,308439,3119,20.03,23.3,40.4,18.29
soja,2007,2007/08,Buenos Aires,6,OlavarrÃ­a,6595.0,81000,81000,161284,1991,10.77,30.7,32.36,20.88
soja,2007,2007/08,Buenos Aires,6,Patagones,6602.0,950,240,300,1250,20.23,23.3,40.29,20.75
soja,2007,2007/08,Buenos Aires,6,PehuajÃ³,6609.0,113900,113900,364976,3204,34.1,28.9,37.49,18.88
soja,2007,2007/08,Buenos Aires,6,Pellegrini,6616.0,13600,13000,28605,2200,36.92,25.1,40.27,20.37
soja,2007,2007/08,Buenos Aires,6,Pergamino,6623.0,182700,182700,676126,3701,25.55,19.8,37.72,22.34
soja,2007,2007/08,Buenos Aires,6,Pilar,6638.0,1600,1600,5430,3394,23.67,30.9,43.73,20.2
soja,2007,2007/08,Buenos Aires,6,PuÃ¡n,6651.0,2700,2700,5686,2106,10.92,16.7,36.02,19.86
soja,2007,2007/08,Buenos Aires,6,Ramallo,6665.0,62950,62950,206353,3278,36.38,25.5,43.79,22.69
soja,2007,2007/08,Buenos Aires,6,Rauch,6672.0,5900,5700,9860,1730,10.39,19.2,32.78,23.93
soja,2007,2007/08,Buenos Aires,6,Rivadavia,6679.0,129900,129900,410718,3162,38.34,16.3,40.21,22.68
soja,2007,2007/08,Buenos Aires,6,Rojas,6686.0,98500,98500,414976,4213,24.68,25.1,37.45,23.08
soja,2007,2007/08,Buenos Aires,6,Roque PÃ©rez,6693.0,27500,27500,68338,2485,20.26,25.0,41.87,23.64
soja,2007,2007/08,Buenos Aires,6,Saavedra,6700.0,21000,21000,51886,2471,37.73,29.1,41.48,22.81
soja,2007,2007/08,Buenos Aires,6,Saladillo,6707.0,38000,38000,95318,2508,10.73,29.9,41.6,23.88
soja,2007,2007/08,Buenos Aires,6,Salto,6714.0,98150,98150,360265,3671,27.44,29.6,33.14,22.48
soja,2007,2007/08,Buenos Aires,6,SalliquelÃ³,6721.0,16000,16000,33618,2101,26.47,23.2,41.87,21.97
soja,2007,2007/08,Buenos Aires,6,San AndrÃ©s de Giles,6728.0,34200,34200,127137,3717,16.58,27.6,34.57,22.16
soja,2007,2007/08,Buenos Aires,6,San Antonio de Areco,6735.0,47700,47700,151925,3185,22.87,26.5,32.31,23.4
soja,2007,2007/08,Buenos Aires,6,San Cayetano,6742.0,33200,31300,54623,1745,29.57,23.4,34.61,22.1
soja,2007,2007/08,Buenos Aires,6,San NicolÃ¡s,6763.0,40350,40350,131598,3261,31.81,26.9,37.75,22.57
soja,2007,2007/08,Buenos Aires,6,San Pedro,6770.0,55600,55600,167328,3010,10.02,33.9,40.91,19.3
soja,2007,2007/08,Buenos Aires,6,Suipacha,6784.0,12500,9800,22020,2247,38.11,18.9,34.62,23.48
soja,2007,2007/08,Buenos Aires,6,Tandil,6791.0,86500,83500,152592,1827,14.94,33.1,33.36,20.68
soja,2007,2007/08,Buenos Aires,6,TapalquÃ©,6798.0,1400,1400,2717,1941,17.01,16.1,39.75,18.97
soja,2007,2007/08,Buenos Aires,6,Tornquist,6819.0,7200,7200,16334,2269,17.9,21.2,43.81,22.8
soja,2007,2007/08,Buenos Aires,6,Trenque Lauquen,6826.0,142400,142400,395549,2778,11.13,20.8,39.21,20.14
soja,2007,2007/08,Buenos Aires,6,Tres Arroyos,6833.0,69300,65400,133365,2039,13.69,27.5,40.29,19.1
soja,2007,2007/08,Buenos Aires,6,Tres Lomas,6847.0,16000,16000,36786,2299,39.59,17.6,38.73,19.54
soja,2007,2007/08,Buenos Aires,6,25 de Mayo,6854.0,55500,55200,136166,2467,19.46,32.6,41.39,18.21
soja,2007,2007/08,Buenos Aires,6,Villarino,6875.0,950,350,500,1429,13.46,31.6,43.71,18.54
soja,2007,2007/08,Buenos Aires,6,ZÃ¡rate,6882.0,26350,26350,85057,3228,13.21,28.0,38.53,21.56
soja,2007,2007/08,Catamarca,10,El Alto,10056.0,25000,25000,75000,3000,31.58,24.2,37.0,23.2
soja,2007,2007/08,Catamarca,10,Santa Rosa,10098.0,25000,25000,75000,3000,35.64,33.7,42.32,20.69
soja,2007,2007/08,CÃ³rdoba,14,Calamuchita,14007.0,87000,87000,234846,2699,17.71,31.6,43.64,21.76
soja,2007,2007/08,CÃ³rdoba,14,Capital,14014.0,4500,4500,8871,1971,10.63,25.0,33.55,22.86
soja,2007,2007/08,CÃ³rdoba,14,ColÃ³n,14021.0,105000,104000,265651,2554,16.69,29.0,38.94,20.14
soja,2007,2007/08,CÃ³rdoba,14,General Roca,14035.0,325000,319000,737475,2312,11.7,26.3,41.51,21.93
soja,2007,2007/08,CÃ³rdoba,14,General San MartÃ­n,14042.0,200000,198700,539481,2715,13.1,26.8,38.4,20.1
soja,2007,2007/08,CÃ³rdoba,14,IschilÃ­n,14049.0,33000,32500,78146,2404,22.95,21.6,36.91,21.86
soja,2007,2007/08,CÃ³rdoba,14,JuÃ¡rez Celman,14056.0,336320,336320,942035,2801,16.9,24.2,39.86,19.31
soja,2007,2007/08,CÃ³rdoba,14,Marcos JuÃ¡rez,14063.0,602200,601400,2113592,3514,25.48,16.6,35.24,23.87
soja,2007,2007/08,CÃ³rdoba,14,Minas,14070.0,5450,5450,13880,2547,17.6,22.1,36.19,18.46
soja,2007,2007/08,CÃ³rdoba,14,Pocho,14077.0,589,589,1210,2054,38.22,28.9,43.91,21.03
soja,2007,2007/08,CÃ³rdoba,14,Presidente Roque SÃ¡enz PeÃ±a,14084.0,285000,281500,662525,2354,37.18,34.1,39.64,19.72
soja,2007,2007/08,CÃ³rdoba,14,RÃ­o Cuarto,14098.0,464760,464760,1309239,2817,27.0,34.3,42.48,21.61
soja,2007,2007/08,CÃ³rdoba,14,RÃ­o Primero,14105.0,355000,351000,812220,2314,20.63,26.1,41.69,20.57
soja,2007,2007/08,CÃ³rdoba,14,RÃ­o Seco,14112.0,58000,57000,122691,2152,21.43,27.1,39.83,19.84
soja,2007,2007/08,CÃ³rdoba,14,RÃ­o Segundo,14119.0,266000,266000,595978,2241,22.36,18.7,42.09,19.5
soja,2007,2007/08,CÃ³rdoba,14,San Alberto,14126.0,757,757,1557,2057,31.83,28.9,35.45,19.09
soja,2007,2007/08,CÃ³rdoba,14,San Javier,14133.0,4104,4104,11113,2708,23.55,16.4,39.65,22.7
soja,2007,2007/08,CÃ³rdoba,14,San Justo,14140.0,315000,312000,778433,2495,35.7,20.7,39.09,19.33
soja,2007,2007/08,CÃ³rdoba,14,Santa MarÃ­a,14147.0,121800,121800,286468,2352,38.32,28.4,39.47,22.64
soja,2007,2007/08,CÃ³rdoba,14,Sobremonte,14154.0,15000,15000,35357,2357,20.08,21.2,34.02,20.91
soja,2007,2007/08,CÃ³rdoba,14,Tercero Arriba,14161.0,286200,273700,719202,2628,26.82,16.0,35.33,18.43
soja,2007,2007/08,CÃ³rdoba,14,Totoral,14168.0,145000,144000,389469,2705,12.85,31.6,35.44,18.99
soja,2007,2007/08,CÃ³rdoba,14,Tulumba,14175.0,122000,119000,318033,2673,16.01,21.2,39.22,23.36
soja,2007,2007/08,CÃ³rdoba,14,UniÃ³n,14182.0,567000,565900,1786408,3157,22.4,16.3,43.67,21.62
soja,2007,2007/08,Corrientes,18,Bella Vista,18007.0,3600,3260,4238,1300,16.19,16.5,43.45,19.11
soja,2007,2007/08,Corrientes,18,ConcepciÃ³n,18028.0,500,450,810,1800,36.3,20.0,34.73,22.22
soja,2007,2007/08,Corrientes,18,Curuzu Cuatia,18035.0,2500,1478,2660,1800,14.75,18.6,35.66,22.94
soja,2007,2007/08,Corrientes,18,Empedrado,18042.0,230,195,380,1949,23.67,30.5,32.43,19.98
soja,2007,2007/08,Corrientes,18,Esquina,18049.0,8000,7200,12940,1797,28.17,21.4,36.79,21.34
soja,2007,2007/08,Corrientes,18,General Alvear,18056.0,45,43,75,1744,30.76,31.1,42.02,19.76
soja,2007,2007/08,Corrientes,18,Goya,18070.0,260,245,385,1571,21.49,18.5,42.99,18.48
soja,2007,2007/08,Corrientes,18,ItuzaingÃ³,18084.0,800,740,1185,1601,36.07,24.9,34.84,20.4
soja,2007,2007/08,Corrientes,18,Mercedes,18105.0,2675,2525,3535,1400,27.05,28.8,35.19,22.51
soja,2007,2007/08,Corrientes,18,Monte Caseros,18112.0,2800,2580,4380,1698,23.19,28.0,34.65,20.75
soja,2007,2007/08,Corrientes,18,Paso de los Libres,18119.0,480,440,740,1682,12.02,27.0,36.2,20.43
soja,2007,2007/08,Corrientes,18,Saladas,18126.0,600,560,1003,1791,23.94,33.5,41.66,20.2
soja,2007,2007/08,Corrientes,18,San Roque,18161.0,730,675,1140,1689,34.62,19.6,39.76,20.75
soja,2007,2007/08,Corrientes,18,Santo TomÃ©,18168.0,3190,3020,5875,1945,28.44,24.9,41.43,19.91
soja,2007,2007/08,Corrientes,18,Sauce,18175.0,4000,3660,6460,1765,34.96,32.7,39.0,21.67
soja,2007,2007/08,Chaco,22,Almirante Brown,22007.0,95000,95000,227915,2399,24.82,16.6,35.09,18.38
soja,2007,2007/08,Chaco,22,Bermejo,22014.0,1500,1500,3059,2039,13.55,16.1,34.74,22.84
soja,2007,2007/08,Chaco,22,Comandante FernÃ¡ndez,22021.0,50250,50250,120483,2398,10.41,19.7,32.11,19.04
soja,2007,2007/08,Chaco,22,Chacabuco,22028.0,80000,80000,191928,2399,19.1,27.7,41.37,21.8
soja,2007,2007/08,Chaco,22,12 de Octubre,22036.0,90000,90000,215919,2399,30.94,20.2,42.17,20.7
soja,2007,2007/08,Chaco,22,2 de Abril,22039.0,45000,45000,107960,2399,33.71,18.8,41.22,22.64
soja,2007,2007/08,Chaco,22,Fray Justo Santa MarÃ­a de Oro,22043.0,55000,55000,118756,2159,18.87,24.2,32.89,22.96
soja,2007,2007/08,Chaco,22,General Belgrano,22049.0,45000,45000,97164,2159,24.87,27.3,41.15,19.23
soja,2007,2007/08,Chaco,22,General Donovan,22056.0,1200,1200,2159,1799,22.63,20.0,32.55,22.06
soja,2007,2007/08,Chaco,22,General GÃ¼emes,22063.0,8000,8000,15354,1919,22.32,21.0,33.27,19.14
soja,2007,2007/08,Chaco,22,Independencia,22070.0,40000,40000,95964,2399,16.94,27.3,37.29,18.74
soja,2007,2007/08,Chaco,22,Libertad,22077.0,800,800,1439,1799,14.09,33.9,37.71,23.58
soja,2007,2007/08,Chaco,22,Libertador General San MartÃ­n,22084.0,7000,7000,17220,2460,15.9,28.5,41.79,18.99
soja,2007,2007/08,Chaco,22,MaipÃº,22091.0,20000,20000,43184,2159,11.66,30.7,40.15,19.37
soja,2007,2007/08,Chaco,22,Mayor Luis J. Fontana,22098.0,18000,18000,34547,1919,15.94,22.3,33.84,18.78
soja,2007,2007/08,Chaco,22,9 de Julio,22105.0,60000,60000,143946,2399,10.28,20.4,34.71,20.82
soja,2007,2007/08,Chaco,22,O'Higgins,22112.0,50000,50000,107960,2159,28.82,24.1,35.43,23.52
soja,2007,2007/08,Chaco,22,Presidencia de la Plaza,22119.0,2000,2000,3359,1680,19.49,31.1,33.48,19.58
soja,2007,2007/08,Chaco,22,Quitilipi,22133.0,9000,9000,21592,2399,39.19,24.1,35.45,21.25
soja,2007,2007/08,Chaco,22,San Fernando,22140.0,10000,10000,21592,2159,15.81,31.9,40.74,20.47
soja,2007,2007/08,Chaco,22,San Lorenzo,22147.0,15000,15000,32388,2159,20.37,34.8,34.9,20.02
soja,2007,2007/08,Chaco,22,Sargento Cabral,22154.0,8000,8000,23031,2879,20.74,16.4,42.02,21.43
soja,2007,2007/08,Chaco,22,25 de Mayo,22168.0,500,500,960,1920,10.25,15.9,37.63,21.35
soja,2007,2007/08,Entre RÃ­os,30,ColÃ³n,30008.0,33000,31950,68490,2144,35.18,18.0,35.88,20.16
soja,2007,2007/08,Entre RÃ­os,30,Concordia,30015.0,34800,34800,88560,2545,10.96,22.7,36.95,23.1
soja,2007,2007/08,Entre RÃ­os,30,Diamante,30021.0,129600,127370,271740,2133,38.21,17.6,40.51,18.32
soja,2007,2007/08,Entre RÃ­os,30,FederaciÃ³n,30028.0,11800,11800,27600,2339,36.76,32.4,38.2,18.51
soja,2007,2007/08,Entre RÃ­os,30,Federal,30035.0,31200,31200,73600,2359,26.07,15.5,32.09,23.94
soja,2007,2007/08,Entre RÃ­os,30,Feliciano,30042.0,14800,14800,35160,2376,26.31,21.3,43.07,22.49
soja,2007,2007/08,Entre RÃ­os,30,Gualeguay,30049.0,112000,111700,258320,2313,29.61,18.7,32.79,22.82
soja,2007,2007/08,Entre RÃ­os,30,GualeguaychÃº,30056.0,155000,152100,303810,1997,21.61,33.6,43.26,21.62
soja,2007,2007/08,Entre RÃ­os,30,La Paz,30070.0,117800,117800,324720,2757,29.42,28.4,32.34,20.52
soja,2007,2007/08,Entre RÃ­os,30,NogoyÃ¡,30077.0,130000,128750,282175,2192,11.34,33.2,41.25,21.78
soja,2007,2007/08,Entre RÃ­os,30,ParanÃ¡,30084.0,177000,174225,405695,2329,11.62,34.4,38.42,18.56
soja,2007,2007/08,Entre RÃ­os,30,San Salvador,30088.0,30000,29950,68380,2283,23.72,24.9,38.07,22.55
soja,2007,2007/08,Entre RÃ­os,30,Tala,30091.0,68000,67900,143405,2112,26.49,19.7,32.87,21.24
soja,2007,2007/08,Entre RÃ­os,30,Uruguay,30098.0,130000,129000,273510,2120,36.63,18.9,34.86,23.74
soja,2007,2007/08,Entre RÃ­os,30,Victoria,30105.0,111000,110350,303040,2746,13.14,19.5,41.33,21.82
soja,2007,2007/08,Entre RÃ­os,30,Villaguay,30113.0,137000,136750,360860,2639,34.68,29.2,42.7,18.91
soja,2007,2007/08,Formosa,34,LaishÃ­,34021.0,244,244,634,2598,16.3,15.8,38.35,20.87
soja,2007,2007/08,Formosa,34,PatiÃ±o,34035.0,3045,3045,6218,2042,21.82,16.0,36.24,18.35
soja,2007,2007/08,Formosa,34,PilagÃ¡s,34042.0,334,334,601,1799,19.5,27.2,32.72,22.47
soja,2007,2007/08,Formosa,34,Pilcomayo,34049.0,582,582,1277,2194,22.0,27.8,40.19,21.01
soja,2007,2007/08,Formosa,34,PiranÃ©,34056.0,1890,1890,3402,1800,14.51,28.3,35.34,20.22
soja,2007,2007/08,Jujuy,38,Ledesma,38035.0,500,500,1400,2800,25.11,22.4,32.66,23.81
soja,2007,2007/08,Jujuy,38,San Pedro,38063.0,3000,3000,8100,2700,34.05,31.1,39.99,23.64
soja,2007,2007/08,Jujuy,38,Santa BÃ¡rbara,38070.0,2500,2500,7000,2800,23.25,25.7,37.83,23.72
soja,2007,2007/08,La Pampa,42,AtreucÃ³,42007.0,19500,18700,22533,1205,24.72,17.1,32.14,19.33
soja,2007,2007/08,La Pampa,42,Capital,42021.0,7200,6700,9871,1473,35.46,30.9,33.33,22.37
soja,2007,2007/08,La Pampa,42,CatrilÃ³,42028.0,18500,18200,26790,1472,31.18,34.1,40.39,23.67
soja,2007,2007/08,La Pampa,42,Conhelo,42035.0,11500,10900,19600,1798,24.71,16.2,32.76,21.43
soja,2007,2007/08,La Pampa,42,ChapaleufÃº,42056.0,57500,56200,132100,2351,17.73,22.8,42.39,19.28
soja,2007,2007/08,La Pampa,42,GuatrachÃ©,42070.0,300,200,122,610,36.55,24.8,35.74,22.91
soja,2007,2007/08,La Pampa,42,MaracÃ³,42105.0,44700,43700,94700,2167,27.31,17.9,33.06,23.28
soja,2007,2007/08,La Pampa,42,QuemÃº QuemÃº,42119.0,28800,28200,56300,1996,16.63,32.4,41.12,22.22
soja,2007,2007/08,La Pampa,42,Rancul,42126.0,10200,9800,17600,1796,18.07,20.7,38.29,19.76
soja,2007,2007/08,La Pampa,42,RealicÃ³,42133.0,24500,23700,43300,1827,34.09,30.7,35.68,19.14
soja,2007,2007/08,La Pampa,42,Toay,42140.0,1100,900,513,570,11.32,28.4,36.87,21.75
soja,2007,2007/08,La Pampa,42,Trenel,42147.0,7700,7300,12400,1699,39.76,27.0,32.26,20.9
soja,2007,2007/08,La Pampa,42,UtracÃ¡n,42154.0,400,300,171,570,13.91,18.8,39.95,22.01
soja,2007,2007/08,Misiones,54,CainguÃ¡s,54014.0,50,35,56,1600,33.88,19.4,36.39,18.67
soja,2007,2007/08,Misiones,54,General Manuel Belgrano,54049.0,200,180,297,1650,21.84,15.9,40.57,18.82
soja,2007,2007/08,Misiones,54,GuaranÃ­,54056.0,400,375,600,1600,24.77,19.8,39.54,20.18
soja,2007,2007/08,Misiones,54,Leandro N. Alem,54070.0,10,8,12,1500,36.42,21.9,39.82,19.55
soja,2007,2007/08,Misiones,54,OberÃ¡,54091.0,10,8,12,1500,22.39,31.7,41.51,21.72
soja,2007,2007/08,Misiones,54,San Javier,54105.0,10,7,11,1571,26.12,22.3,39.57,20.21
soja,2007,2007/08,Misiones,54,San Pedro,54112.0,100,95,152,1600,11.48,30.1,37.02,22.1
soja,2007,2007/08,Misiones,54,25 de Mayo,54119.0,400,360,576,1600,10.07,23.8,36.68,22.61
soja,2007,2007/08,Salta,66,Anta,66007.0,250000,250000,816614,3266,17.34,30.7,33.43,19.12
soja,2007,2007/08,Salta,66,General JosÃ© de San MartÃ­n,66056.0,95000,95000,261827,2756,30.42,34.5,41.35,23.52
soja,2007,2007/08,Salta,66,La Candelaria,66084.0,1000,1000,2858,2858,13.64,19.8,41.13,22.72
soja,2007,2007/08,Salta,66,MetÃ¡n,66112.0,50000,50000,142907,2858,13.41,32.2,34.96,21.76
soja,2007,2007/08,Salta,66,OrÃ¡n,66126.0,28000,28000,74312,2654,22.33,27.4,42.35,23.45
soja,2007,2007/08,Salta,66,Rosario de la Frontera,66140.0,53000,53000,151482,2858,29.44,31.3,39.07,19.6
soja,2007,2007/08,San Luis,74,Ayacucho,74007.0,8500,8500,23800,2800,31.36,28.0,37.74,20.53
soja,2007,2007/08,San Luis,74,Coronel Pringles,74021.0,12000,12000,30000,2500,15.35,23.5,32.21,18.51
soja,2007,2007/08,San Luis,74,Chacabuco,74028.0,12500,12500,28750,2300,12.39,19.6,36.59,20.74
soja,2007,2007/08,San Luis,74,General Pedernera,74035.0,38000,38000,95000,2500,38.21,16.4,39.69,21.04
soja,2007,2007/08,San Luis,74,Gobernador Dupuy,74042.0,16000,16000,33600,2100,17.82,25.7,33.08,21.7
soja,2007,2007/08,San Luis,74,Juan MartÃ­n de PueyrredÃ³n,74056.0,18000,18000,46800,2600,35.6,34.8,37.51,18.38
soja,2007,2007/08,Santa Fe,82,Belgrano,82007.0,192700,192700,648919,3368,35.9,29.8,43.92,18.19
soja,2007,2007/08,Santa Fe,82,Caseros,82014.0,269200,269200,1005022,3733,33.18,21.5,40.6,20.52
soja,2007,2007/08,Santa Fe,82,Castellanos,82021.0,260000,260000,783107,3012,15.07,31.5,38.56,19.13
soja,2007,2007/08,Santa Fe,82,ConstituciÃ³n,82028.0,219900,213900,711799,3328,34.65,30.4,38.4,22.55
soja,2007,2007/08,Santa Fe,82,Garay,82035.0,5000,5000,13092,2618,33.08,20.6,32.53,22.01
soja,2007,2007/08,Santa Fe,82,General LÃ³pez,82042.0,639400,639400,2450000,3832,27.9,15.3,43.49,19.95
soja,2007,2007/08,Santa Fe,82,General Obligado,82049.0,82000,60400,35258,584,20.12,17.4,43.14,18.27
soja,2007,2007/08,Santa Fe,82,Iriondo,82056.0,297000,297000,1150068,3872,17.88,32.5,40.19,19.09
soja,2007,2007/08,Santa Fe,82,La Capital,82063.0,50000,50000,137245,2745,13.66,31.7,33.19,22.15
soja,2007,2007/08,Santa Fe,82,Las Colonias,82070.0,230000,230000,700877,3047,25.29,20.9,34.49,23.94
soja,2007,2007/08,Santa Fe,82,9 de Julio,82077.0,60000,36600,63779,1743,27.56,20.7,34.21,19.96
soja,2007,2007/08,Santa Fe,82,Rosario,82084.0,160900,160900,532962,3312,20.78,30.9,38.23,22.81
soja,2007,2007/08,Santa Fe,82,San CristÃ³bal,82091.0,75000,71500,155128,2170,24.26,33.8,34.49,23.2
soja,2007,2007/08,Santa Fe,82,San Javier,82098.0,15000,11700,11316,967,20.91,30.6,40.35,18.29
soja,2007,2007/08,Santa Fe,82,San JerÃ³nimo,82105.0,288000,288000,995487,3457,29.23,27.1,38.54,23.5
soja,2007,2007/08,Santa Fe,82,San Justo,82112.0,145000,143500,310550,2164,37.04,19.9,32.21,20.8
soja,2007,2007/08,Santa Fe,82,San Lorenzo,82119.0,182800,182800,650217,3557,14.92,25.5,40.93,23.79
soja,2007,2007/08,Santa Fe,82,San MartÃ­n,82126.0,295300,295300,1105527,3744,21.44,19.7,34.27,21.23
